price,area,Bedrooms,Bathrooms,Balcony,Status,Furnished_status,Price_sqft
4600000,1210,2,2,2,1,0,3801
3000000,560,2,2,2,1,0,5357
5000000,720,2,2,2,1,0,6944
15500000,1829,6,4,2,1,1,8474
8200000,2095,4,3,2,1,1,3914
5000000,1081,3,2,3,1,1,4625
5200000,1295,3,3,3,1,1,4015
9500000,1500,4,2,2,1,1,6333
7000000,1235,2,2,2,1,1,5668
12000000,1980,3,3,2,1,1,6060
3500000,1000,2,2,2,1,0,3500
8500000,1720,3,3,3,1,1,4941
5500000,1375,3,2,2,1,1,4000
3600000,1105,2,2,1,1,1,3257
4940000,1175,2,2,3,1,1,4204
12000000,2275,4,4,4,1,1,5274
8700000,1490,3,3,2,1,1,5838
12500000,1800,3,4,2,1,0,6944
4500000,1300,2,2,2,1,1,3461
10500000,1615,3,3,3,1,1,6501
29300000,2400,4,4,1,1,1,12208
7200000,1450,2,2,4,1,1,4965
7500000,1099,2,2,2,1,1,6824
3600000,900,2,2,2,1,0,4000
14500000,1471,2,2,2,1,1,9857
14000000,1350,3,2,1,1,0,10370
3300000,1200,3,2,1,1,1,2750
4000000,965,2,2,2,1,0,4145
4800000,904,2,2,1,1,1,5309
5100000,1345,3,3,3,1,1,3791
4500000,1200,2,2,2,1,1,3750
5750000,1320,2,2,2,1,1,4356
5000000,900,2,2,3,1,1,5555
6500000,1340,3,2,2,1,1,4850
5000000,1245,3,2,1,1,0,4016
3300000,950,2,2,1,1,0,3473
35000000,4500,4,4,4,1,0,7777
7400000,1432,2,2,2,1,1,5167
4500000,1265,2,2,2,1,1,3557
10000000,1530,3,3,2,1,1,6535
9000000,1095,2,2,2,1,1,8219
4200000,1250,2,2,2,1,1,3360
5100000,1300,2,2,2,1,1,3923
6500000,1230,3,2,2,1,0,5284
3700000,1200,3,2,4,1,1,3083
6500000,1510,2,2,2,1,1,4304
4800000,1100,2,2,2,1,1,4363
9700000,1300,2,2,2,1,1,7461
4400000,1040,2,2,2,1,1,4230
7200000,1603,3,3,3,1,1,4491
4100000,1299,3,2,3,1,1,3156
6200000,1705,3,3,1,1,1,3636
4000000,800,2,2,2,1,0,5000
3500000,1260,3,2,1,1,1,2777
4700000,1099,2,2,4,1,0,4276
15000000,1300,3,2,2,1,1,11538
5000000,1100,3,2,1,1,1,4545
3000000,590,2,2,1,1,1,5084
3500000,590,2,2,1,1,1,5932
10000000,1650,3,3,2,1,1,6060
3800000,750,2,2,1,1,1,5066
14500000,1950,3,3,2,1,1,7435
12800000,2000,3,3,4,1,0,6400
4500000,1150,3,2,4,1,1,3913
5800000,1742,2,2,2,1,1,3329
7000000,1450,2,2,1,1,1,4827
4500000,825,2,2,2,1,1,5454
4000000,1200,2,2,2,1,1,3333
6500000,1000,3,2,2,1,0,6500
4500000,1395,3,2,2,1,1,3225
3800000,850,2,2,2,1,1,4470
5200000,1455,3,2,3,1,1,3573
7200000,1295,3,3,3,1,1,5559
11000000,1920,3,3,3,1,1,5729
6200000,1345,2,2,3,1,0,4609
6500000,1285,3,3,2,1,0,5058
5500000,1100,2,2,2,1,1,5000
7800000,1080,2,2,2,1,0,7222
5700000,1150,2,2,5,1,1,4956
3500000,1200,3,2,3,1,1,2916
5500000,1200,2,2,2,1,0,4583
3600000,1110,3,2,2,1,1,3243
8500000,1180,2,2,3,1,1,7203
7600000,1100,2,2,2,1,0,6909
9200000,1368,2,2,2,1,0,6725
14000000,1890,3,3,2,1,1,7407
8200000,1800,4,3,2,1,1,4555
8800000,1850,3,3,2,1,0,4756
4200000,900,3,2,2,1,0,4666
4500000,1267,3,2,2,1,0,3551
4000000,1290,3,2,4,1,1,3100
3750000,900,2,2,2,1,1,4166
5800000,1080,2,2,3,1,1,5370
2700000,969,2,2,2,1,0,2786
4940000,1304,3,2,2,1,1,3788
4500000,1120,2,2,3,1,1,4017
7500000,900,2,2,2,1,1,8333
5000000,970,2,2,2,1,0,5154
4650000,945,2,2,2,1,1,4920
4100000,1110,2,2,3,1,1,3693
4200000,1193,2,3,2,1,1,3520
12000000,1750,3,3,4,1,1,6857
4600000,900,2,2,1,1,1,5111
7000000,1432,4,3,2,1,1,4888
6200000,950,2,2,2,1,1,6526
13000000,585,4,4,1,1,1,22222
12500000,1500,3,2,2,1,1,8333
5000000,970,2,2,4,1,1,5154
5000000,670,3,2,2,1,1,7462
4100000,925,2,2,2,1,1,4432
3770000,850,2,2,2,1,1,4435
2500000,540,2,2,1,1,1,4629
5800000,1530,3,3,3,1,1,3790
11500000,1750,3,3,2,1,1,6571
4100000,1267,3,2,3,1,1,3235
8000000,1093,2,2,2,1,1,7319
9000000,1500,3,2,2,1,0,6000
7500000,1605,3,3,2,1,1,4672
10700000,1962,3,3,3,1,1,5453
9500000,1900,3,3,3,1,1,5000
7100000,1550,3,2,2,1,1,4580
2100000,800,2,2,1,1,0,2625
3600000,700,2,2,1,1,1,5142
3900000,1140,2,2,3,1,1,3421
2800000,685,2,2,1,1,1,4087
3300000,1130,2,2,2,1,1,2920
4200000,1160,3,2,2,1,0,3620
13500000,2003,3,3,3,1,1,6739
6000000,1555,3,2,4,1,1,3858
8800000,1495,3,2,4,1,1,5886
8000000,900,2,2,2,1,1,8888
7500000,1600,3,2,2,1,1,4687
3500000,945,2,2,2,1,1,3703
6680000,1345,3,2,2,1,1,4966
7000000,1100,2,2,2,1,1,6363
3000000,540,2,2,2,1,1,5555
11500000,2000,9,9,2,1,0,5750
2800000,900,2,2,2,1,1,3111
4200000,1164,2,2,3,1,1,3608
3100000,750,2,2,2,1,1,4133
3400000,950,2,2,2,1,0,3578
3450000,1140,2,2,2,1,1,3026
3200000,860,2,2,2,1,0,3720
5100000,1500,3,2,3,1,1,3400
6500000,1350,7,4,2,1,0,4814
5000000,1225,2,2,2,1,1,4081
9000000,1100,3,3,3,1,1,8181
5700000,1000,2,2,2,1,1,5700
3600000,1027,2,2,2,1,1,3505
10000000,900,2,2,2,1,1,11111
2700000,750,2,2,1,1,1,3600
8000000,1740,3,3,2,1,1,4597
4520000,1080,2,2,1,1,0,4185
3200000,668,2,2,2,1,0,4790
8000000,1600,3,2,2,1,1,5000
3500000,1034,2,2,2,1,0,3384
7500000,1457,3,2,2,1,1,5147
4000000,800,2,2,2,1,1,5000
15500000,2700,3,4,3,1,1,5740
12500000,1930,3,3,3,1,1,6476
8600000,1822,3,3,2,1,1,4720
9500000,900,4,3,4,1,0,10555
3500000,810,2,2,1,1,1,4320
4800000,1200,3,2,2,1,1,4000
4950000,970,2,2,4,1,1,5103
7100000,1260,2,2,3,1,1,5634
14000000,2000,4,2,1,1,1,7000
10000000,1800,4,3,2,1,0,5555
6030000,1415,3,2,2,1,1,4261
4500000,900,2,2,2,1,1,5000
6500000,900,4,3,2,1,1,7222
2500000,616,2,2,1,1,0,4058
11500000,1750,3,3,2,1,1,6571
9000000,1400,3,2,3,1,1,6428
4200000,1295,2,2,4,1,1,3243
7750000,1670,3,3,4,1,1,4640
10000000,1500,3,3,2,1,0,6666
8100000,2250,3,3,2,1,1,3600
13000000,1750,3,4,2,1,1,7428
3500000,1090,2,2,2,1,1,3211
5500000,900,2,2,1,1,1,6111
4300000,780,2,2,2,1,1,5512
7000000,1510,3,2,2,1,0,4635
9000000,1000,5,3,2,1,0,9000
3030000,890,2,2,2,1,1,3404
9000000,2400,3,4,3,1,1,3750
7000000,1160,3,3,2,1,1,6034
10000000,2150,3,4,2,1,1,4651
4500000,1198,2,2,2,1,1,3756
6000000,1350,3,2,2,1,1,4444
3500000,975,2,2,2,1,0,3589
3700000,1100,2,2,2,1,1,3363
9500000,1180,2,2,1,1,1,8050
5600000,1285,2,2,4,1,1,4357
5500000,1635,3,2,2,1,1,3363
2500000,760,2,2,2,1,1,3289
10000000,1943,3,3,2,1,1,5146
2700000,600,2,2,2,1,1,4500
16500000,1500,3,3,3,1,1,11000
13000000,2350,4,3,3,1,1,5531
12000000,1300,3,2,2,1,0,9230
9000000,1000,2,2,2,1,1,9000
4400000,1542,2,2,2,1,1,2853
4400000,1055,2,2,2,1,1,4170
4000000,720,2,2,1,1,1,5555
7200000,1732,3,3,2,1,1,4157
3200000,1005,2,2,2,1,1,3184
7900000,1625,3,3,3,1,1,4861
6360000,1342,2,2,2,1,1,4739
7500000,1575,3,3,2,1,0,4761
3800000,720,2,2,2,1,0,5277
4600000,1465,3,2,3,1,1,3139
5200000,950,2,2,1,1,1,5473
3500000,976,2,2,2,1,1,3586
3500000,995,2,2,3,1,1,3517
6700000,1300,3,2,2,1,1,5153
4600000,1150,2,2,3,1,0,4000
4800000,1160,2,2,4,1,1,4137
3000000,750,2,2,1,1,0,4000
2600000,900,2,2,2,1,1,2888
6000000,1180,3,3,3,1,1,5084
2700000,850,2,2,2,1,1,3176
4350000,747,3,2,2,1,0,5823
11000000,1600,4,3,2,1,1,6875
4000000,1025,2,2,3,1,1,3902
10000000,1600,3,3,2,1,1,6250
8500000,1100,2,2,2,1,0,7727
14000000,2400,4,4,2,1,0,5833
9800000,1250,3,2,3,1,0,7840
3000000,634,2,2,2,1,1,4731
2800000,840,2,2,2,1,1,3333
5500000,1045,2,2,3,1,1,5263
3000000,650,2,2,2,1,0,4615
12000000,1800,3,3,2,1,1,6666
4500000,700,2,2,2,1,0,6428
2800000,815,2,2,2,1,1,3435
5800000,1490,3,3,3,1,0,3892
5000000,650,2,2,1,1,1,7692
7200000,1791,3,3,3,1,1,4020
3600000,1088,2,2,1,1,1,3308
6400000,1232,2,2,2,1,1,5194
4250000,1060,2,2,2,1,1,4009
3800000,1140,2,2,2,1,1,3333
3000000,840,2,2,2,1,1,3571
6000000,1300,2,2,2,1,1,4615
7200000,1110,2,2,2,1,1,6486
6100000,1350,3,3,2,1,0,4518
6670000,1000,3,2,2,1,1,6670
5800000,1300,3,2,1,1,0,4461
5200000,1400,2,2,3,1,1,3714
4000000,730,2,2,1,1,0,5479
13500000,2626,3,3,2,1,1,5140
3350000,845,2,2,2,1,1,3964
5800000,1140,2,2,2,1,1,5087
4800000,900,2,2,2,1,0,5333
4220000,950,2,3,2,1,1,4442
10000000,1600,3,3,3,1,1,6250
23000000,2100,3,3,1,1,1,10952
7800000,1593,3,2,3,1,1,4896
6000000,1255,3,2,3,1,1,4780
10500000,1100,2,2,2,1,1,9545
7200000,1620,3,3,2,1,0,4444
2700000,555,2,2,1,1,0,4864
2500000,550,2,2,1,1,1,4545
3900000,900,2,2,2,1,1,4333
14000000,1200,2,2,2,1,1,11666
4800000,1000,2,2,2,1,0,4800
4950000,1000,2,2,3,1,1,4950
5200000,1250,2,2,3,1,1,4160
3500000,984,2,2,2,1,1,3556
7000000,1900,3,3,3,1,0,3684
5500000,800,2,2,4,1,1,6875
9500000,1425,3,3,2,1,1,6666
5500000,1740,3,3,2,1,1,3160
6000000,800,2,2,1,1,1,7500
6000000,1375,3,2,2,1,0,4363
6000000,1375,3,2,2,1,0,4363
3500000,540,2,2,2,1,0,6481
5700000,1095,2,2,4,1,0,5205
12500000,3000,6,6,2,1,0,4166
6500000,1850,3,2,4,1,1,3513
7200000,1187,2,2,1,1,0,6065
4300000,799,2,2,2,1,0,5381
5670000,1510,3,3,2,1,1,3754
3500000,1000,2,2,3,1,1,3500
4800000,1105,2,2,2,1,1,4343
4100000,1095,2,2,2,1,0,3744
3000000,925,2,2,2,1,1,3243
2600000,546,2,2,1,1,1,4761
5400000,1320,2,2,2,1,1,4090
9800000,1350,3,2,2,1,0,7259
7500000,1675,3,3,3,1,1,4477
27000000,4000,4,5,3,1,0,6750
8500000,1780,3,3,2,1,1,4775
3000000,1075,2,2,2,1,1,2790
8400000,1780,3,4,2,1,1,4719
12000000,1100,3,2,1,1,1,10909
3000000,554,2,2,2,1,0,5415
6000000,1116,5,2,2,1,0,5376
8100000,1250,2,2,2,1,1,6480
12500000,2100,3,3,2,1,1,5952
6709999,1355,2,2,2,1,1,4952
8500000,1283,2,2,2,1,0,6625
16000000,2286,3,4,2,1,0,6999
9600000,1000,2,2,2,1,1,9600
4200000,900,3,2,2,1,0,4666
8500000,1170,2,2,2,1,1,7264
2800000,980,2,2,1,1,0,2857
4500000,1200,3,2,1,1,1,3750
5000000,1040,2,2,3,1,1,4807
3600000,925,2,2,3,1,1,3891
8600000,1560,3,2,5,1,1,5512
5500000,950,3,2,2,1,0,5789
5200000,1320,2,2,3,1,1,3939
6200000,1270,2,2,2,1,1,4881
4200000,760,2,2,2,1,1,5526
3200000,979,2,2,2,1,1,3268
5000000,1185,3,2,2,1,0,4219
5000000,680,2,2,1,1,1,7352
11500000,1450,3,3,2,1,0,7931
9300000,900,6,6,2,1,0,10333
15000000,1350,3,2,2,1,1,11111
3400000,1130,2,2,3,1,1,3008
9900000,1770,3,3,4,1,1,5593
5000000,900,2,2,2,1,0,5555
4900000,1348,2,2,4,1,1,3635
3200000,950,2,2,2,1,1,3368
7600000,1390,3,2,3,1,1,5467
10000000,1960,3,3,2,1,1,5102
3000000,800,2,2,1,1,1,3750
9000000,1530,3,2,3,1,0,5882
8100000,1000,2,2,1,1,1,8100
2500000,700,2,2,1,1,1,3571
12500000,1700,3,3,2,1,1,7352
8900000,900,3,3,2,1,0,9888
12900000,2230,3,4,5,1,1,5784
2500000,900,2,2,3,1,1,2777
7000000,1200,3,3,2,1,1,5833
3500000,1041,2,2,2,1,0,3362
4600000,1175,2,2,3,1,0,3914
5400000,1500,3,2,2,1,1,3600
4000000,1050,2,2,2,1,1,3809
3000000,950,2,2,2,1,1,3157
7809999,1200,2,2,2,1,0,6508
7590000,880,2,2,1,1,1,8625
4800000,1260,2,2,2,1,1,3809
3650000,1130,2,2,1,1,1,3230
5800000,1050,2,3,2,1,1,5523
3200000,1000,2,2,3,1,1,3200
4700000,1170,3,2,4,1,1,4017
2680000,747,3,2,1,1,0,3587
3500000,1290,2,2,2,1,1,2713
5700000,890,2,2,3,1,1,6404
4500000,1106,2,2,2,1,0,4068
3200000,925,2,2,2,1,1,3459
10000000,1420,3,3,2,1,1,7042
5500000,1150,2,2,2,1,1,4782
3700000,800,2,2,1,1,1,4625
5500000,1150,2,2,2,1,1,4782
3500000,985,2,2,1,1,1,3553
11800000,2050,4,3,3,1,1,5756
6000000,1180,2,2,1,1,1,5084
5500000,990,3,2,1,1,0,5555
14000000,2078,3,3,2,1,1,6737
4550000,1440,3,2,2,1,1,3159
8600000,1750,4,3,2,1,1,4914
5400000,1065,2,2,2,1,1,5070
3400000,700,2,2,1,1,1,4857
5800000,929,2,2,2,1,1,6243
6550000,1530,3,3,2,1,1,4281
3080000,965,2,2,2,1,1,3191
6700000,1100,2,2,2,1,1,6090
11500000,1000,2,2,1,1,0,11500
8500000,1770,3,3,3,1,0,4802
6000000,1700,3,2,3,1,1,3529
12500000,1700,3,3,2,1,1,7352
5800000,923,2,2,2,1,1,6283
10000000,1875,3,3,2,1,0,5333
5000000,1150,2,2,4,1,1,4347
10800000,1050,2,2,2,1,1,10285
6300000,1350,3,2,1,1,1,4666
5500000,1008,3,3,2,1,1,5456
4000000,720,2,2,1,1,1,5555
3200000,1100,3,3,2,1,0,2909
14500000,1800,3,3,2,1,0,8055
7500000,1690,3,3,5,1,1,4437
5500000,1250,3,2,2,1,1,4400
3500000,900,2,2,2,1,1,3888
5000000,1250,3,2,4,1,0,4000
11000000,1870,3,4,4,1,1,5882
3479999,900,2,2,2,1,1,3866
8930000,1930,3,3,2,1,1,4626
4500000,1100,2,2,3,1,0,4090
6500000,1000,2,2,3,1,1,6500
5400000,1150,2,2,2,1,1,4695
18600000,2286,3,4,2,1,1,8136
12500000,2100,4,3,2,1,0,5952
11000000,1730,3,3,4,1,1,6358
15000000,1600,2,2,1,1,1,9375
3200000,995,2,2,3,1,1,3216
8900000,1743,2,3,1,1,1,5106
12500000,1830,3,2,2,1,1,6830
6500000,1296,2,3,2,1,1,5015
3500000,1115,2,2,3,1,1,3139
9700000,1312,3,3,3,1,1,7393
4700000,1290,3,3,4,1,1,3643
3000000,840,2,2,2,1,1,3571
7900000,1158,3,3,3,1,1,6822
11200000,1000,2,2,3,1,1,11200
13500000,1300,2,2,2,1,0,10384
3500000,1050,2,2,2,1,1,3333
2800000,1125,2,2,2,1,1,2488
4700000,900,2,2,2,1,0,5222
4200000,1100,3,2,2,1,1,3818
6300000,1545,3,3,3,1,1,4077
9000000,1725,3,3,3,1,1,5217
6000000,1110,2,2,2,1,1,5405
9900000,1735,3,3,5,1,1,5706
4500000,1193,2,3,2,1,1,3772
3050000,792,2,2,2,1,1,3851
10500000,1787,3,3,2,1,1,5875
6000000,1100,2,2,1,1,1,5454
3000000,965,2,2,2,1,0,3108
6000000,1450,3,2,2,1,0,4137
3200000,1050,2,2,3,1,1,3047
4000000,1000,3,2,1,1,1,4000
4200000,700,2,2,1,1,1,6000
5000000,950,2,2,4,1,1,5263
4100000,1197,2,2,4,1,0,3425
7500000,1880,3,3,2,1,1,3989
6300000,1650,3,3,1,1,1,3818
6700000,1300,3,2,2,1,0,5153
2600000,950,2,2,2,1,1,2736
6400000,1150,3,3,1,1,0,5565
4000000,1125,3,2,3,1,0,3555
3700000,1280,3,3,2,1,1,2890
15400000,1685,3,3,4,1,1,9139
5000000,1120,2,2,2,1,1,4464
3800000,1075,2,2,3,1,1,3534
3500000,890,2,2,2,1,1,3932
4000000,900,2,2,2,1,0,4444
5000000,950,2,2,2,1,1,5263
4900000,1200,2,2,3,1,1,4083
6500000,1356,3,2,3,1,1,4793
10000000,1100,3,2,1,1,0,9090
3500000,600,2,2,2,1,1,5833
7300000,1340,3,2,4,1,1,5447
7800000,2000,4,4,1,1,1,3900
5000000,1450,3,2,2,1,1,3448
8000000,1100,2,2,2,1,1,7272
5200000,1085,2,2,4,1,1,4792
5500000,1400,4,3,2,1,1,3928
4990000,1050,3,2,2,1,0,4752
5000000,1000,3,2,1,1,1,5000
25000000,2800,5,4,2,1,1,8928
3820000,860,2,2,2,1,1,4441
33500000,2800,8,9,1,1,0,11964
3200000,540,2,2,2,1,1,5925
5500000,903,2,2,2,1,1,6090
7830000,1227,2,2,1,1,1,6381
6100000,1210,2,2,3,1,1,5041
7000000,1650,3,2,2,1,1,4242
5100000,1256,3,2,1,1,1,4060
4500000,981,2,2,2,1,0,4587
13500000,1300,3,3,2,1,1,10384
5800000,980,3,2,2,1,1,5918
12500000,1800,4,3,2,1,1,6944
3000000,750,2,2,1,1,1,4000
7500000,1375,2,2,2,1,0,5454
6800000,1840,3,3,2,1,1,3695
7500000,1040,2,2,2,1,0,7211
6300000,1269,2,2,2,1,1,4964
6000000,1035,2,2,3,1,1,5797
21500000,2200,4,4,2,1,1,9772
4200000,1402,3,3,2,1,1,2995
2400000,840,2,2,3,1,1,2857
6600000,950,3,2,2,1,1,6947
5400000,1300,2,2,2,1,1,4153
8500000,1100,2,2,2,1,1,7727
14000000,2150,3,3,4,1,1,6511
2950000,945,2,2,2,1,1,3121
9600000,1798,3,3,4,1,1,5339
8900000,1490,3,3,3,1,1,5973
7200000,1093,2,2,2,1,1,6587
7500000,1700,3,2,2,1,0,4411
3500000,970,2,2,2,1,0,3608
8000000,1450,2,2,2,1,1,5517
13000000,2500,3,4,3,1,0,5200
4500000,950,2,2,2,1,1,4736
26000000,1800,3,3,2,1,1,14444
9500000,1765,3,4,5,1,1,5382
5300000,1085,2,2,2,1,1,4884
3700000,750,2,2,1,1,0,4933
4500000,1335,3,2,3,1,1,3370
7500000,1355,2,2,3,1,1,5535
9000000,950,2,2,2,1,0,9473
5500000,1400,4,2,4,1,1,3928
5000000,1160,3,2,1,1,0,4310
32500000,1917,4,4,2,1,0,16953
4000000,975,2,2,3,1,1,4102
3800000,760,2,2,2,1,1,5000
4100000,1365,2,2,2,1,1,3003
4500000,1360,3,2,4,1,1,3308
9900000,1635,3,2,2,1,1,6055
5900000,1400,3,3,2,1,0,4214
10900000,1350,3,3,2,1,1,8074
4050000,995,2,2,4,1,1,4070
25000000,1800,3,3,2,1,0,13888
5500000,1100,3,2,2,1,1,5000
4500000,1100,2,2,2,1,0,4090
11500000,1300,3,2,3,1,1,8846
2900000,590,2,2,2,1,0,4915
5800000,1405,3,2,3,1,1,4128
5450000,1459,3,2,3,1,1,3735
10500000,1100,3,3,2,1,1,9545
4500000,900,2,2,2,1,1,5000
4000000,1230,2,2,2,1,0,3252
5000000,1100,2,2,2,1,1,4545
4700000,950,2,2,3,1,1,4947
8000000,1450,4,2,2,1,1,5517
7500000,1500,3,3,2,1,0,5000
13000000,1700,3,3,2,1,1,7647
3300000,825,2,2,2,1,1,4000
6000000,1512,3,3,3,1,0,3968
2900000,985,2,2,2,1,1,2944
8000000,1000,6,2,1,1,0,8000
3090000,950,2,2,2,1,1,3252
5800000,1200,2,2,3,1,1,4833
3700000,850,2,2,2,1,1,4352
6600000,1150,2,2,2,1,1,5739
12500000,1400,3,3,2,1,0,8928
4040000,800,2,2,2,1,0,5050
2200000,630,2,2,1,1,0,3492
43000000,7000,7,7,3,1,1,6142
4200000,830,3,2,1,1,1,5060
4500000,850,2,2,2,1,1,5294
4300000,1100,2,2,2,1,1,3909
6000000,1536,3,3,2,1,1,3906
8000000,950,2,2,2,1,0,8421
9600000,1422,2,2,3,1,1,6751
4800000,900,3,2,2,1,1,5333
6450000,1705,3,3,3,1,1,3782
12500000,1215,3,3,2,1,0,10288
12500000,1650,4,3,2,1,1,7575
9000000,2000,4,3,2,1,1,4500
4750000,1010,2,2,2,1,1,4702
18000000,1450,3,3,2,1,1,12413
8000000,1300,3,2,1,1,0,6153
2500000,549,2,2,2,1,1,4553
4850000,1270,2,2,2,1,1,3818
4600000,850,2,2,1,1,0,5411
7990000,950,3,2,2,1,1,8410
16500000,2250,4,3,2,1,1,7333
6600000,1500,3,2,4,1,1,4400
5500000,1000,2,2,2,1,1,5500
5200000,900,3,2,2,1,1,5777
4900000,1450,3,2,4,1,1,3379
3500000,1050,2,2,2,1,1,3333
6000000,1000,2,2,2,1,1,6000
9770000,1855,4,4,6,1,1,5266
5500000,1300,2,2,2,1,1,4230
3200000,850,2,2,2,1,1,3764
3200000,815,2,2,3,1,1,3926
4000000,1065,2,2,3,1,0,3755
11500000,1800,3,2,2,1,0,6388
6900000,1950,4,3,4,1,1,3538
4000000,1300,2,2,2,1,1,3076
5900000,900,3,2,2,1,0,6555
3850000,920,2,2,3,1,1,4184
13000000,1433,2,2,3,1,0,9071
4000000,1265,2,2,2,1,1,3162
8000000,1830,4,3,2,1,1,4371
6000000,1280,3,2,2,1,1,4687
3800000,950,2,2,1,1,1,4000
6600000,1230,2,2,3,1,1,5365
8280000,1758,3,4,2,1,1,4709
3800000,850,2,2,1,1,0,4470
3400000,800,2,2,1,1,1,4250
6870000,1450,3,2,2,1,0,4737
3800000,750,2,2,2,1,1,5066
5900000,950,2,2,2,1,1,6210
11000000,1450,3,3,2,1,1,7586
2300000,800,2,2,2,1,1,2875
9000000,1604,3,3,2,1,1,5610
11000000,1550,3,3,3,1,1,7096
5500000,1200,2,2,3,1,1,4583
4500000,1250,2,2,2,1,1,3600
3800000,700,2,2,1,1,1,5428
3300000,900,3,2,1,1,1,3666
7500000,1100,2,2,4,1,1,6818
13500000,1980,3,3,2,1,0,6818
3900000,850,2,2,2,1,0,4588
3800000,1100,2,2,2,1,1,3454
24000000,4000,6,6,1,1,1,6000
6500000,900,2,2,1,1,1,7222
3000000,958,2,2,2,1,1,3131
12000000,1200,3,2,2,1,0,10000
3500000,630,2,2,2,1,1,5555
11500000,1971,3,3,2,1,1,5834
8800000,1380,2,2,3,1,1,6376
5750000,1572,3,3,2,1,1,3657
3400000,1045,2,3,1,1,1,3253
4240000,800,2,2,2,1,0,5300
4800000,650,2,2,1,1,1,7384
2100000,765,3,2,2,1,1,2745
7000000,1342,2,2,2,1,1,5216
4000000,955,2,2,2,1,0,4188
3200000,900,2,2,2,1,0,3555
7500000,1786,3,2,2,1,0,4199
16000000,1440,3,3,1,1,1,11111
2800000,1050,2,2,3,1,1,2666
8000000,1500,4,3,2,1,1,5333
4500000,850,3,2,1,1,1,5294
4200000,1106,2,2,3,1,1,3797
2800000,534,2,2,1,1,1,5243
8500000,1875,3,3,3,1,0,4533
14000000,1720,3,3,2,1,1,8139
4200000,860,2,2,3,1,0,4883
4150000,1200,2,2,2,1,1,3458
4800000,1080,3,2,2,1,1,4444
11000000,1789,3,3,2,1,0,6148
40000000,4500,3,4,2,1,0,8888
11000000,1700,3,3,4,1,1,6470
9500000,1802,3,3,3,1,1,5271
4200000,800,2,2,2,1,1,5250
10500000,1600,3,3,3,1,1,6562
8500000,1000,2,2,2,1,1,8500
7000000,1770,3,3,2,1,1,3954
3220000,805,2,2,2,1,0,4000
2600000,875,2,2,2,1,1,2971
3600000,1275,2,2,2,1,1,2823
3000000,890,2,2,3,1,1,3370
2750000,920,2,2,2,1,1,2989
11500000,2000,3,3,2,1,1,5750
8500000,1690,3,3,2,1,0,5029
6700000,1415,3,3,2,1,1,4734
5200000,1150,3,2,2,1,0,4521
2800000,800,2,2,2,1,1,3500
9500000,1510,3,3,2,1,1,6291
8000000,1263,3,3,3,1,1,6334
4200000,1335,2,2,2,1,1,3146
7000000,900,2,2,1,1,1,7777
8600000,1650,3,2,2,1,0,5212
7000000,1709,3,2,3,1,1,4095
9200000,2400,4,3,4,1,1,3833
10000000,1554,3,3,4,1,1,6435
11500000,1920,3,3,1,1,1,5989
3800000,1035,2,2,2,1,0,3671
8500000,1803,3,3,2,1,1,4714
3400000,825,2,2,2,1,1,4121
4800000,1175,2,2,2,1,1,4085
9000000,1725,3,3,2,1,1,5217
8200000,1250,9,4,2,1,0,6560
7700000,1420,2,2,2,1,1,5422
3200000,990,2,2,2,1,1,3232
8400000,1430,2,2,2,1,1,5874
5500000,1300,3,3,2,1,0,4230
5400000,1184,3,2,2,1,1,4560
13000000,1805,3,3,2,1,0,7202
2500000,1000,2,2,2,1,0,2500
6000000,1495,3,3,5,1,1,4013
6500000,1225,3,2,2,1,1,5306
2800000,1000,2,2,2,1,1,2800
11000000,1900,3,3,3,1,1,5789
5000000,1006,2,2,2,1,0,4970
12000000,1800,4,3,2,1,1,6666
4000000,960,2,2,2,1,0,4166
7200000,1540,3,2,3,1,1,4675
4600000,1082,2,2,2,1,1,4251
5100000,1195,2,2,2,1,1,4267
7800000,1650,3,3,2,1,1,4727
7950000,1800,3,3,4,1,0,4416
5700000,900,3,2,2,1,0,6333
9500000,1453,3,2,3,1,1,6538
5560000,1400,3,3,2,1,1,3971
3400000,890,2,2,2,1,0,3820
7500000,1250,3,2,3,1,1,6000
3550000,850,2,2,1,1,1,4176
5800000,1000,3,2,1,1,0,5800
8500000,1670,3,3,4,1,1,5089
3200000,865,2,2,2,1,0,3699
4500000,1000,3,2,1,1,1,4500
3200000,750,2,2,2,1,0,4266
5000000,1100,3,2,1,1,1,4545
12000000,1640,3,2,3,1,1,7317
7500000,1415,3,3,2,1,1,5300
12000000,1150,3,3,2,1,0,10434
5500000,1450,3,2,2,1,1,3793
9500000,1428,3,3,2,1,0,6652
3800000,650,2,2,1,1,1,5846
2700000,840,2,2,2,1,1,3214
3600000,1290,3,2,2,1,1,2790
8500000,1833,3,2,2,1,1,4637
7500000,915,2,2,2,1,1,8196
7400000,1420,2,2,4,1,1,5211
7000000,1600,3,3,4,1,0,4375
7600000,1290,2,2,2,1,1,5891
6500000,800,2,2,2,1,0,8125
3500000,1125,2,2,2,1,1,3111
4500000,1341,3,2,3,1,1,3355
9000000,1900,3,3,3,1,1,4736
5000000,900,2,2,2,1,1,5555
12500000,1765,3,3,2,1,1,7082
4500000,1290,3,2,3,1,0,3488
7600000,1855,4,2,2,1,1,4097
5500000,1500,3,2,2,1,0,3666
4100000,606,2,2,2,1,1,6765
3800000,890,2,2,2,1,1,4269
